,Id,Title,review/score,Combined,new_url_id
45,B000HX3T9O,The Short Novels of John Steinbeck,5.0,The Short Novels of John Steinbeck Collects six short novels from one of the most influential authors of the twentieth century. John Steinbeck Penguin Classics Fiction,40GuDAEACAAJ
46,B000HKRIJY,Darksong Rising - the Third Book of the Spellsong Cycle,4.0,"Darksong Rising - the Third Book of the Spellsong Cycle Darksong Rising, the third book in New York Times bestselling author L. E. Modesitt, Jr.'s epic fantasy series the Spellsong Cycle about a singer and music instructor at Iowa State University who gets far more than she expected when she is magically transported to the world of Erde. Anna, regent of Defalk, faces enemies foreign and domestic who wish to crush her for weilding too much power as well as being a woman. Even within her own realm she faces the threat of civil war. The solutions to all of these challenges is magical, but Anna has learned that powerful magic comes at a high cost. The Spellsong Cycle The Soprano Sorceress The Spellsong War Darksong Rising The Shadow Sorceress Shadowsinger Other series by this author: The Imager Portfolio The Saga of Recluce The Corean Chronicles The Ghost Books The Ecolitan Matter At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied. L. E. Modesitt, Jr. Macmillan Fiction",gjA8pKOiAvsC
47,B000GHJSLY,I Know A Story,5.0,"I Know A Story NEW YORK TIMES BESTSELLER • The definitive guide to telling an unforgettable story in any setting, drawing on twenty-five years of experience from the storytelling experts at The Moth “From toasts to eulogies, from job interviews to social events, this book will help you with ideas, structure, delivery and more.”—CNN Over the past twenty-five years, the directors of The Moth have worked with people from all walks of life—including astronauts, hairdressers, rock stars, a retired pickpocket, high school students, and Nobel Prize winners—to develop true personal stories that have moved and delighted live audiences and listeners of The Moth’s Peabody Award–winning radio hour and podcast. A leader in the modern storytelling movement, The Moth inspires thousands of people around the globe to share their stories each year. Now, with How to Tell a Story, The Moth will help you learn how to uncover and craft your own unique stories, like Moth storytellers Mike Birbiglia, Rosanne Cash, Neil Gaiman, Elizabeth Gilbert, Padma Lakshmi, Darryl “DMC” McDaniels, Hasan Minhaj, Tig Notaro, Boots Riley, Betty Reid Soskin, John Turturro, and more. Whether your goal is to make it to the Moth stage, deliver the perfect wedding toast, wow clients at a business dinner, give a moving eulogy, ace a job interview, be a hit at parties, change the world, or simply connect more deeply to those around you, stories are essential. Sharing secrets of The Moth’s time-honed process and using examples from beloved storytellers, a team of Moth directors will show you how to • mine your memories for your best stories • explore structures that will boost the impact of your story • deliver your stories with confidence • tailor your stories for any occasion Filled with empowering, easy-to-follow tips for crafting stories that forge lasting bonds with friends, family, and colleagues alike, this book will help you connect authentically with the world around you and unleash the power of story in your life. The Moth', 'Meg Bowles', 'Catherine Burns', 'Jenifer Hixson', 'Sarah Austin Jenness', 'Kate Tellers Crown Performing Arts",K5o7EAAAQBAJ
48,0824793099,"Geometric Dimensioning and Tolerancing: Applications and Techniques for Use in Design: Manufacturing, and Inspection (Dekker Mechanical Engineering)",5.0,"Geometric Dimensioning and Tolerancing: Applications and Techniques for Use in Design: Manufacturing, and Inspection (Dekker Mechanical Engineering) Explaining the symbology of dimensioning and tolerancing and introducing a step-by-step system for geometric definition, this book provides examples for the application of geometric controls. The author breaks down the language of geometric product definition into a series of steps that consist of significant questions to be asked at any point in the product definition. He addresses functional requirements and manufacturing techniques, measurement, inspection, and gaging procedures. The book illustrates how symbology is best utilized, in what order it should be applied, and how each geometric control anticipates, integrates, and complements all other geometric controls on a part and in an assembly. James D. Meadows CRC Press Technology & Engineering",89tO2FiIaLYC
49,B000OW28YA,Lights Out,5.0,"Lights Out The relationship between light, sleep, and human health is revealed in this groundbreaking study, which explores the links between infertility, weight-gain, sex drive problems, depression, and other health ailments with a lack of sleep. Reprint. T. S. Wiley', 'Bent Formby Simon and Schuster Health & Fitness",SwbA66JW6B0C
50,0753113880,The Other Boleyn Girl,5.0,"The Other Boleyn Girl The daughters of a ruthlessly ambitious family, Mary and Anne Boleyn are sent to the court of Henry VIII to attract the attention of the king, who first takes Mary as his mistress, in which role she bears him an illegitimate son, and then Anne as his wife. Reprint. 250,000 first printing. (A Columbia Pictures film, written by Peter Morgan, directed by Justin Chadwick, releasing Fall 2007, starring Natalie Portman, Scarlett Johansson, Eric Bana, and others) (Historical Fiction) Philippa Gregory Simon and Schuster Fiction",XiRWX3kt0XYC
51,1560004932,The Marrow of Tradition (Transaction Large Print Books),5.0,"The Marrow of Tradition (Transaction Large Print Books) The racial conflicts in the late-nineteenth century explode, permanently influencing the lives of black and white citizens of a small Southern city. Charles W. Chesnutt Transaction Large Print Fiction",Y7tyPgAACAAJ
52,0792287371,Holidays (National Geographic windows on literacy),4.0,"Holidays (National Geographic windows on literacy) Simple text and photographs about America's national holidays. National Geographic Learning National Geographic Learning', 'Stewart Gardiner National Geographic School Publishing Education",hMgrcgAACAAJ
53,0672321971,Sams Teach Yourself Visual C++.NET in 21 Days,5.0,"Sams Teach Yourself Visual C++.NET in 21 Days Offers a tutorial for creating applications with Visual Basic within the .NET platform, covering topics including user interfaces, object-oriented programming, application deployment, and XML. Duncan Mackenzie', 'Kent Sharkey Sams Publishing Computers",-mS4yPdUBXAC
54,0722538464,Eyerobics,5.0,"Eyerobics Marilyn Roy developed the EyeRobics system after successfully correcting her own deteriorating eyesight at age 47. This eyefitness manual shows us that the need for glasses is not inevitable as we grow older; we can in fact prevent deterioration and alleviate existing problems with simple exercises which both stimulate and relax the eye muscles. With a range of visual games and practical advice on how to minimize the problems of computers and close reading, Marilyn Roy takes us through a unique eye-fitness program. Marilyn Roy HarperThorsons Health & Fitness",bU0tKm-jOu0C
